dt,open,high,low,close,volume,turnover
1616480580,53125.5,53288.0,53125.5,53288.0,15362491,288.7173893400003
1616480640,53288.0,53333.0,53242.0,53243.0,8685656,163.0042428999999
1616480700,53243.0,53570.0,53243.0,53539.5,16599396,310.5046155499995
1616480760,53539.5,53697.0,53536.0,53633.0,16821711,313.6417919900002
1616480820,53633.0,53650.0,53555.5,53633.0,9350780,174.42578440999938
1616480880,53633.0,53746.0,53615.5,53721.5,17777856,330.99397070999964
1616480940,53721.5,53721.5,53662.0,53700.0,7977564,148.56440015
1616481000,53700.0,53700.0,53606.0,53635.5,5247285,97.80776079999978
1616481060,53635.5,53725.0,53635.5,53725.0,5004697,93.21154872999986
1616481120,53725.0,53747.5,53663.5,53668.5,4567088,85.03870099999989
1616481180,53668.5,53669.0,53634.0,53637.5,3846073,71.69153418999998
1616481240,53637.5,53644.5,53583.0,53583.0,2847646,53.13216098000003
1616481300,53583.0,53631.0,53572.5,53573.0,3690337,68.86423700000006
1616481360,53573.0,53613.0,53572.5,53583.0,3469482,64.74712509
1616481420,53583.0,53583.0,53458.0,53470.0,6365550,119.01007883
1616481480,53470.0,53581.0,53469.5,53581.0,3141364,58.67951595000004
1616481540,53581.0,53641.5,53580.5,53608.0,6093707,113.63573725999996
1616481600,53608.0,53649.0,53588.0,53588.5,4485027,83.63743852999987
1616481660,53588.5,53588.5,53550.5,53573.5,4201474,78.43699671000007
1616481720,53573.5,53592.5,53510.0,53510.5,2787829,52.04833599
1616481780,53510.5,53510.5,53450.0,53457.5,5594015,104.60860277
1616481840,53457.5,53457.5,53350.0,53368.5,10048188,188.21770121999992
1616481900,53368.5,53369.0,53259.5,53274.5,7423432,139.27618332999984
1616481960,53274.5,53363.5,53274.5,53334.5,10522340,197.39422408000013
1616482020,53334.5,53334.5,53301.5,53301.5,2709157,50.81239305000005
1616482080,53301.5,53414.5,53301.5,53414.5,3080140,57.70486548000002
1616482140,53414.5,53465.5,53414.0,53440.5,2955521,55.29738343000001
1616482200,53440.5,53441.5,53367.0,53367.5,2733127,51.182423570000104
1616482260,53367.5,53367.5,53344.0,53344.5,1439566,26.979517440000038
1616482320,53344.5,53344.5,53270.0,53270.5,2893438,54.29887811999999
1616482380,53270.5,53270.5,53218.0,53250.0,4570858,85.83878196000003
1616482440,53250.0,53315.5,53249.5,53291.0,3039951,57.04319197000004
1616482500,53291.0,53327.0,53219.5,53219.5,3010401,56.493771909999936
1616482560,53219.5,53284.0,53219.5,53250.5,4225360,79.35155993999997
1616482620,53250.5,53250.5,53225.0,53234.5,1341197,25.194523800000002
1616482680,53234.5,53340.0,53234.0,53306.0,4409277,82.7386409799999
1616482740,53306.0,53306.5,53271.0,53286.5,8958593,168.12477449999975
1616482800,53286.5,53389.0,53286.5,53389.0,12414134,232.6229798
1616482860,53389.0,53438.0,53386.0,53438.0,13231110,247.69911534
1616482920,53438.0,53444.0,53438.0,53438.0,3401071,63.64156882999997
1616482980,53438.0,53454.5,53421.0,53454.0,7829631,146.54656497000005
1616483040,53454.0,53516.5,53454.0,53514.5,3902775,72.9724203
1616483100,53514.5,53579.0,53514.5,53572.0,3981161,74.33644397000008
1616483160,53572.0,53572.0,53545.0,53545.0,1519223,28.365661060000008
1616483220,53545.0,53545.5,53489.0,53489.0,1892889,35.371655240000045
1616483280,53489.0,53489.5,53460.0,53460.5,876286,16.38838309
1616483340,53460.5,53470.5,53459.5,53470.0,2790785,52.20296454
1616483400,53470.0,53504.0,53394.0,53394.5,4733895,88.55756580999977
1616483460,53394.5,53428.0,53362.5,53427.5,4845497,90.77054896999964
1616483520,53427.5,53513.5,53427.5,53513.5,3354649,62.74398926999998
1616483580,53513.5,53532.0,53502.5,53531.5,1466046,27.39585217999999
1616483640,53531.5,53588.0,53531.5,53587.5,3505638,65.44148237000002
1616483700,53587.5,53620.0,53587.5,53613.5,2771146,51.69655501999993
1616483760,53613.5,53614.0,53591.0,53597.5,2738581,51.09325886000007
1616483820,53597.5,53597.5,53539.0,53584.0,4138691,77.26329908000005
1616483880,53584.0,53584.0,53559.0,53571.5,2584392,48.24377178000002
1616483940,53571.5,53571.5,53553.0,53563.0,1459620,27.252422349999996
1616484000,53563.0,53563.0,53545.0,53545.5,1117119,20.858937559999983
1616484060,53545.5,53638.5,53545.0,53638.5,4902453,91.48180672999986
1616484120,53638.5,53705.0,53638.5,53705.0,4033069,75.13935792999993
1616484180,53705.0,53777.0,53704.5,53760.5,8944556,166.4075899499999
1616484240,53760.5,53766.0,53705.0,53766.0,4079925,75.93563469000001
1616484300,53766.0,53775.0,53711.5,53711.5,1596822,29.714928620000013
1616484360,53711.5,53746.0,53711.5,53732.0,2576531,47.94487210000001
1616484420,53732.0,53732.0,53674.5,53714.0,1243928,23.16764598999998
1616484480,53714.0,53730.5,53713.5,53730.0,1018201,18.95169752
1616484540,53730.0,53757.5,53730.0,53757.5,1458106,27.13517331000001
1616484600,53757.5,53815.0,53757.5,53815.0,6971835,129.58663487
1616484660,53815.0,53887.5,53814.5,53821.0,9696115,180.03674291999994
1616484720,53821.0,53821.5,53765.5,53765.5,2743365,51.00557714000002
1616484780,53765.5,53765.5,53704.5,53744.0,2834017,52.75194086999989
1616484840,53744.0,53778.5,53743.5,53778.5,1137419,21.153958690000007
1616484900,53778.5,53778.5,53705.0,53705.5,1523689,28.35395620000005
1616484960,53705.5,53705.5,53645.0,53645.0,7671928,142.9531544700001
1616485020,53645.0,53725.5,53644.5,53725.0,2146574,39.975854130000045
1616485080,53725.0,53725.5,53698.5,53723.0,1516980,28.24132443000002
