dt,open,high,low,close,volume,turnover
1616483100,1664.95,1667.4,1664.95,1666.1,1151260,690.8138994800015
1616483160,1666.1,1666.55,1665.15,1665.35,231467,138.93226177999998
1616483220,1665.35,1665.35,1662.9,1663.75,762868,458.6322529100001
1616483280,1663.75,1663.75,1663,1663,88845,53.41988163000001
1616483340,1663,1663.6,1663,1663.6,81090,48.76060825
1616483400,1663.6,1665.15,1661.5,1661.6,853479,512.8400292200002
1616483460,1661.6,1662.6,1661,1662.6,232725,140.07362472000005
1616483520,1662.6,1665.75,1662.55,1665.75,352335,211.62973497999994
1616483580,1665.75,1665.9,1665.05,1665.85,268467,161.17056415000002
1616483640,1665.85,1669,1665.85,1668.35,419394,251.49864366000017
1616483700,1668.35,1668.75,1667.7,1668.3,644443,386.3145970699998
1616483760,1668.3,1668.3,1667.65,1667.7,397116,238.08681117999998
1616483820,1667.7,1667.7,1667.2,1667.25,58957,35.358519040000004
1616483880,1667.25,1667.25,1667.2,1667.25,13213,7.925097779999999
1616483940,1667.25,1667.25,1666.5,1666.55,165078,99.01956372999999
1616484000,1666.55,1666.6,1666.55,1666.6,564721,338.84689143
1616484060,1666.6,1669.75,1666.55,1669.75,216010,129.5082552400001
1616484120,1669.75,1670.45,1669.05,1670.4,268497,160.81210622999993
1616484180,1670.4,1672.45,1670.4,1672.4,383588,229.48712380999982
1616484240,1672.4,1672.45,1670.6,1672.25,251762,150.6170750300001
1616484300,1672.25,1672.7,1671,1671.05,231248,138.31663127
1616484360,1671.05,1671.1,1669.6,1669.6,192851,115.47244989000005
1616484420,1669.6,1670.45,1669.6,1670.45,77448,46.37728398000001
1616484480,1670.45,1671.05,1670.4,1670.45,58067,34.75931823
1616484540,1670.45,1671.65,1670.4,1671.6,202858,121.42300252000001
1616484600,1671.6,1674.1,1671.6,1673.25,875876,523.5901672499999
1616484660,1673.25,1674.45,1673.2,1673.75,271332,162.06563982000017
1616484720,1673.75,1673.8,1671.55,1671.7,1259403,753.2540709299999
1616484780,1671.7,1671.7,1669.75,1671.25,377980,226.23129340999995
1616484840,1671.25,1671.35,1671,1671.35,23780,14.229852099999997
1616484900,1671.35,1671.35,1669.45,1669.45,182961,109.52698740000005
1616484960,1669.45,1669.45,1668.95,1668.95,120164,71.98211282999999
1616485020,1668.95,1670.9,1668.9,1670.6,107007,64.05726363999999
1616485080,1670.6,1670.9,1670.15,1670.85,36560,21.889773399999996
1616485140,1670.85,1672.8,1670.85,1672.65,130109,77.82814633000005
1616485200,1672.65,1673.45,1672.05,1672.05,317990,190.07500270000008
1616485260,1672.05,1672.05,1669.85,1669.9,187947,112.48637082999997
1616485320,1669.9,1671.45,1669.9,1671.4,121239,72.54661241999997
1616485380,1671.4,1673.6,1671.4,1673.6,340411,203.48438439999995
1616485440,1673.6,1674.75,1673.55,1674.7,716324,427.99993186999984
1616485500,1674.7,1674.75,1673.2,1673.25,184447,110.18757976
1616485560,1673.25,1673.25,1672.5,1673.2,458377,274.02736184
1616485620,1673.2,1673.25,1672,1672.15,64361,38.48064903
1616485680,1672.15,1672.15,1671,1671.5,150679,90.15918129000003
1616485740,1671.5,1671.55,1671.1,1671.1,113796,68.09341003999997
1616485800,1671.1,1671.1,1671.05,1671.1,19471,11.65174223
1616485860,1671.1,1673.15,1671.05,1673.15,28817,17.228447650000003
1616485920,1673.15,1673.15,1672,1672,41072,24.559913890000004
1616485980,1672,1673.7,1671.95,1673.65,132048,78.96117014000005
1616486040,1673.65,1673.9,1673.65,1673.7,315826,188.68199378000003
1616486100,1673.7,1675.7,1673.65,1675.4,862000,514.7958188299999
1616486160,1675.4,1675.45,1675.05,1675.1,169904,101.42278039999997
1616486220,1675.1,1680,1675.05,1679.8,1312122,781.6810985299998
1616486280,1679.8,1679.85,1678.2,1678.25,391351,233.04255993000004
1616486340,1678.25,1682.8,1678.2,1680.15,968097,575.8961284600008
1616486400,1680.15,1680.15,1678.8,1678.85,614905,366.14783557999965
1616486460,1678.85,1678.85,1678.5,1678.5,638017,380.0768534400001
1616486520,1678.5,1678.5,1677.5,1677.5,225995,134.69275211000001
1616486580,1677.5,1677.6,1676.65,1676.7,313701,187.00673469999995
1616486640,1676.7,1679.3,1674.4,1679.3,854501,509.7595996599998
1616486700,1679.3,1679.4,1675.85,1675.85,886247,528.0604362899999
1616486760,1675.85,1676.25,1675,1675.05,279904,167.03294703
1616486820,1675.05,1676.05,1675,1676.05,191837,114.47205834
1616486880,1676.05,1676.05,1676,1676.05,10033,5.98610404
1616486940,1676.05,1676.05,1674.55,1674.6,265753,158.63912895000004
1616487000,1674.6,1675.6,1674.55,1675.6,834961,498.45178859000004
1616487060,1675.6,1675.65,1675.6,1675.65,47253,28.199825240000003
1616487120,1675.65,1675.65,1674.95,1675,64858,38.710815509999996
1616487180,1675,1675.25,1674.95,1675.25,607957,362.92983327
1616487240,1675.25,1675.25,1674.1,1674.8,707831,422.7205217799999
1616487300,1674.8,1674.9,1674.05,1674.05,135751,81.06765074000002
1616487360,1674.05,1674.05,1673.3,1673.4,199602,119.27288376000003
1616487420,1673.4,1673.4,1673.05,1673.35,100594,60.122342149999994
1616487480,1673.35,1673.35,1671.3,1671.6,442577,264.73615907999994
1616487540,1671.6,1672.4,1671.6,1672.15,525897,314.5103452099998
1616487600,1672.15,1672.4,1671.75,1671.75,212985,127.36776351000007
1616487660,1671.75,1671.75,1670.2,1670.25,115551,69.15277511999999
1616487720,1670.25,1671.7,1670.2,1671.7,813928,487.12876156
1616487780,1671.7,1671.85,1671.2,1671.25,206078,123.27213004000001
1616487840,1671.25,1672.05,1671.2,1672.05,90978,54.42731007000003
1616487900,1672.05,1672.05,1671.05,1671.05,81671,48.848648180000026
1616487960,1671.05,1671.1,1671,1671,90374,54.08172012000002
1616488020,1671,1671.05,1668.1,1668.1,743629,445.47923025999995
1616488080,1668.1,1668.55,1668.05,1668.3,346750,207.84202385
1616488140,1668.3,1668.4,1667.2,1668.05,669940,401.68463976999993
1616488200,1668.05,1670,1668.05,1670,1039552,622.9338464699998
1616488260,1670,1671,1669.95,1670.95,173952,104.13767447000001
1616488320,1670.95,1673.2,1670.95,1673.2,889769,532.1611596399997
1616488380,1673.2,1673.45,1673.15,1673.45,93443,55.84123762
1616488440,1673.45,1673.45,1673.4,1673.4,15845,9.46850283
1616488500,1673.4,1677.8,1673.4,1677.8,1013377,604.8748050399992
1616488560,1677.8,1680.75,1677.75,1680.3,788060,469.22340297000005
1616488620,1680.3,1682,1680.05,1682,781297,464.8154098399992
1616488680,1682,1682,1680.55,1681.45,611802,363.90422942999965
1616488740,1681.45,1682.05,1681.4,1682,118531,70.49280002999994
1616488800,1682,1682.9,1681.4,1682.1,627927,373.24686116000015
1616488860,1682.1,1682.1,1681.25,1681.3,299242,177.91945391
1616488920,1681.3,1681.3,1679.3,1679.4,1023199,609.0671082200001
1616488980,1679.4,1679.55,1679.3,1679.35,144918,86.29241336999999
1616489040,1679.35,1679.4,1678.1,1678.1,187665,111.78229915000001
1616489100,1678.1,1679.4,1678.1,1679.35,264744,157.74458748999996
1616489160,1679.35,1681.25,1679.35,1681.25,676640,402.6841419900001
1616489220,1681.25,1681.3,1680.15,1680.15,506165,301.0875927399998
1616489280,1680.15,1680.6,1680.15,1680.55,85361,50.79719233000001
1616489340,1680.55,1681.5,1680.55,1681.5,318185,189.27377418000003
1616489400,1681.5,1682.4,1681.45,1682.4,286071,170.0853146500002
1616489460,1682.4,1682.4,1682,1682,158533,94.23342204
1616489520,1682,1682,1681.55,1682,1088862,647.4022368499999
1616489580,1682,1682,1681.25,1681.25,105513,62.73971938999999
